tileset,index,type_or_hex
outdoor_route_204,46,NORMAL
outdoor_route_204,47,NORMAL
outdoor_route_204,48,NORMAL
outdoor_route_204,49,NORMAL
outdoor_route_204,50,NORMAL
outdoor_route_204,51,NORMAL
outdoor_route_204,52,NORMAL
outdoor_route_204,53,NORMAL
outdoor_route_204,54,NORMAL
outdoor_route_204,55,NORMAL
outdoor_route_204,56,NORMAL
outdoor_route_204,57,NORMAL
outdoor_route_204,58,NORMAL
outdoor_route_204,59,NORMAL
outdoor_route_204,60,NORMAL
outdoor_route_204,61,NORMAL
outdoor_route_204,62,NORMAL
outdoor_route_204,63,NORMAL
outdoor_route_204,64,NORMAL
outdoor_route_204,65,NORMAL
outdoor_route_204,66,NORMAL
outdoor_route_204,67,NORMAL
outdoor_route_204,68,NORMAL
outdoor_route_204,69,NORMAL
outdoor_route_204,70,NORMAL
outdoor_route_204,71,NORMAL
outdoor_route_204,72,NORMAL
outdoor_route_204,73,NORMAL
outdoor_route_204,74,NORMAL
outdoor_route_204,75,NORMAL
outdoor_route_204,76,NORMAL
outdoor_route_204,77,NORMAL
outdoor_route_204,78,NORMAL
outdoor_route_204,79,NORMAL
outdoor_route_204,80,NORMAL
outdoor_route_204,81,NORMAL
outdoor_route_204,82,NORMAL
outdoor_route_204,83,NORMAL
outdoor_route_204,84,NORMAL
outdoor_route_204,85,NORMAL
outdoor_route_204,86,NORMAL
outdoor_route_204,87,NORMAL
outdoor_route_204,88,NORMAL
outdoor_route_204,89,NORMAL
outdoor_route_204,90,NORMAL
outdoor_route_204,91,NORMAL
outdoor_route_204,92,NORMAL
outdoor_route_204,93,NORMAL
outdoor_route_204,94,NORMAL
outdoor_route_204,95,NORMAL
outdoor_route_204,96,NORMAL
outdoor_route_204,97,NORMAL
outdoor_route_204,98,NORMAL
outdoor_route_204,99,NORMAL
outdoor_route_204,100,NORMAL
outdoor_route_204,101,NORMAL
outdoor_route_204,102,NORMAL
outdoor_route_204,103,NORMAL
outdoor_route_204,104,NORMAL
outdoor_route_204,105,NORMAL
outdoor_route_204,106,NORMAL
outdoor_route_204,107,NORMAL
outdoor_route_204,108,NORMAL
outdoor_route_204,109,NORMAL
outdoor_route_204,110,NORMAL
outdoor_route_204,111,NORMAL
outdoor_route_204,112,NORMAL
outdoor_route_204,113,NORMAL
outdoor_route_204,114,NORMAL
outdoor_route_204,115,NORMAL
outdoor_route_204,116,NORMAL
outdoor_route_204,117,NORMAL
outdoor_route_204,118,NORMAL
outdoor_route_204,119,NORMAL
outdoor_route_204,120,NORMAL
outdoor_route_204,121,NORMAL
outdoor_route_204,122,NORMAL
outdoor_route_204,123,NORMAL
outdoor_route_204,124,NORMAL
outdoor_route_204,125,NORMAL
outdoor_route_204,126,NORMAL
outdoor_route_204,127,NORMAL
outdoor_route_204,128,NORMAL
outdoor_route_204,129,NORMAL
outdoor_route_204,130,NORMAL
outdoor_route_204,131,NORMAL
outdoor_route_204,132,NORMAL
outdoor_route_204,133,NORMAL
outdoor_route_204,134,NORMAL
outdoor_route_204,135,NORMAL
outdoor_route_204,136,NORMAL
outdoor_route_204,137,NORMAL
outdoor_route_204,138,NORMAL
outdoor_route_204,139,NORMAL
outdoor_route_204,140,NORMAL
outdoor_route_204,141,NORMAL
outdoor_route_204,142,NORMAL
outdoor_route_204,143,NORMAL
outdoor_route_204,144,NORMAL
outdoor_route_204,145,NORMAL
outdoor_route_204,146,NORMAL
outdoor_route_204,147,NORMAL
outdoor_route_204,148,NORMAL
outdoor_route_204,149,NORMAL
outdoor_route_204,150,NORMAL
outdoor_route_204,151,NORMAL
outdoor_route_204,152,NORMAL
outdoor_route_204,153,NORMAL
outdoor_route_204,154,NORMAL
outdoor_route_204,155,NORMAL
outdoor_route_204,156,NORMAL
outdoor_route_204,157,NORMAL
outdoor_route_204,158,NORMAL
outdoor_route_204,159,NORMAL
outdoor_route_204,160,NORMAL
outdoor_route_204,161,NORMAL
outdoor_route_204,162,NORMAL
outdoor_route_204,163,NORMAL
outdoor_route_204,164,NORMAL
outdoor_route_204,165,NORMAL
outdoor_route_204,166,NORMAL
outdoor_route_204,167,NORMAL
outdoor_route_204,168,NORMAL
outdoor_route_204,169,NORMAL
outdoor_route_204,170,NORMAL
outdoor_route_204,171,NORMAL
outdoor_route_204,172,NORMAL
outdoor_route_204,173,NORMAL
outdoor_route_204,174,NORMAL
outdoor_route_204,175,NORMAL
outdoor_route_204,176,NORMAL
outdoor_route_204,177,NORMAL
outdoor_route_204,178,NORMAL
outdoor_route_204,179,NORMAL
outdoor_route_204,180,NORMAL
outdoor_route_204,181,NORMAL
outdoor_route_204,182,NORMAL
outdoor_route_204,183,NORMAL
outdoor_route_204,184,NORMAL
outdoor_route_204,185,NORMAL
outdoor_route_204,186,NORMAL
outdoor_route_204,187,NORMAL
outdoor_route_204,188,NORMAL
outdoor_route_204,189,NORMAL
outdoor_route_204,190,NORMAL
outdoor_route_204,191,NORMAL
outdoor_route_204,192,NORMAL
outdoor_route_204,193,NORMAL
outdoor_route_204,194,NORMAL
outdoor_route_204,195,NORMAL
outdoor_route_204,196,NORMAL
outdoor_route_204,197,NORMAL
outdoor_route_204,198,NORMAL
outdoor_route_204,199,NORMAL
outdoor_route_204,200,NORMAL
outdoor_route_204,201,NORMAL
outdoor_route_204,202,NORMAL
outdoor_route_204,203,NORMAL
outdoor_route_204,204,NORMAL
outdoor_route_204,205,NORMAL
outdoor_route_204,206,NORMAL
outdoor_route_204,207,NORMAL
outdoor_route_204,208,NORMAL
outdoor_route_204,209,NORMAL
outdoor_route_204,210,NORMAL
outdoor_route_204,211,NORMAL
outdoor_route_204,212,NORMAL
outdoor_route_204,213,NORMAL
outdoor_route_204,214,NORMAL
outdoor_route_204,215,NORMAL
outdoor_route_204,216,NORMAL
outdoor_route_204,217,NORMAL
outdoor_route_204,218,NORMAL
outdoor_route_204,219,NORMAL
outdoor_route_204,220,NORMAL
outdoor_route_204,221,NORMAL
outdoor_route_204,222,NORMAL
outdoor_route_204,223,NORMAL
outdoor_route_204,224,NORMAL
outdoor_route_204,225,NORMAL
outdoor_route_204,226,NORMAL
outdoor_route_204,227,NORMAL
outdoor_route_204,228,NORMAL
outdoor_route_204,229,NORMAL
outdoor_route_204,230,NORMAL
outdoor_route_204,231,NORMAL
outdoor_route_204,232,NORMAL
outdoor_route_204,233,NORMAL
outdoor_route_204,234,NORMAL
outdoor_route_204,235,NORMAL
outdoor_route_204,236,NORMAL
outdoor_route_204,237,NORMAL
outdoor_route_204,238,NORMAL
outdoor_route_204,239,NORMAL
outdoor_route_204,240,NORMAL
outdoor_route_204,241,NORMAL
outdoor_route_204,242,NORMAL
outdoor_route_204,243,NORMAL
outdoor_route_204,244,NORMAL
outdoor_route_204,245,NORMAL
outdoor_route_204,246,NORMAL
outdoor_route_204,247,NORMAL
outdoor_route_204,248,NORMAL
outdoor_route_204,249,NORMAL
outdoor_route_204,250,NORMAL
outdoor_route_204,251,NORMAL
outdoor_route_204,252,NORMAL
outdoor_route_204,253,NORMAL
outdoor_route_204,254,NORMAL
outdoor_route_204,255,NORMAL
outdoor_floaroma,0,NORMAL
outdoor_floaroma,1,NORMAL
outdoor_floaroma,2,NORMAL
outdoor_floaroma,3,NORMAL
outdoor_floaroma,4,NORMAL
outdoor_floaroma,5,NORMAL
outdoor_floaroma,6,NORMAL
outdoor_floaroma,7,NORMAL
outdoor_floaroma,8,NORMAL
outdoor_floaroma,9,NORMAL
outdoor_floaroma,10,NORMAL
outdoor_floaroma,11,NORMAL
outdoor_floaroma,12,NORMAL
outdoor_floaroma,13,NORMAL
outdoor_floaroma,14,NORMAL
outdoor_floaroma,15,NORMAL
outdoor_floaroma,16,NORMAL
outdoor_floaroma,17,NORMAL
outdoor_floaroma,18,NORMAL
outdoor_floaroma,19,NORMAL
outdoor_floaroma,20,NORMAL
outdoor_floaroma,21,NORMAL
outdoor_floaroma,22,NORMAL
outdoor_floaroma,23,NORMAL
outdoor_floaroma,24,NORMAL
outdoor_floaroma,25,NORMAL
outdoor_floaroma,26,NORMAL
outdoor_floaroma,27,NORMAL
outdoor_floaroma,28,NORMAL
outdoor_floaroma,29,NORMAL
outdoor_floaroma,30,NORMAL
outdoor_floaroma,31,NORMAL
outdoor_floaroma,32,NORMAL
outdoor_floaroma,33,NORMAL
outdoor_floaroma,34,NORMAL
outdoor_floaroma,35,NORMAL
outdoor_floaroma,36,NORMAL
outdoor_floaroma,37,NORMAL
outdoor_floaroma,38,NORMAL
outdoor_floaroma,39,NORMAL
outdoor_floaroma,40,NORMAL
outdoor_floaroma,41,NORMAL
outdoor_floaroma,42,NORMAL
outdoor_floaroma,43,NORMAL
outdoor_floaroma,44,NORMAL
outdoor_floaroma,45,NORMAL
outdoor_floaroma,46,NORMAL
outdoor_floaroma,47,NORMAL
outdoor_floaroma,48,NORMAL
outdoor_floaroma,49,NORMAL
outdoor_floaroma,50,NORMAL
outdoor_floaroma,51,NORMAL
outdoor_floaroma,52,NORMAL
outdoor_floaroma,53,NORMAL
outdoor_floaroma,54,NORMAL
outdoor_floaroma,55,NORMAL
outdoor_floaroma,56,NORMAL
outdoor_floaroma,57,NORMAL
outdoor_floaroma,58,NORMAL
outdoor_floaroma,59,NORMAL
outdoor_floaroma,60,NORMAL
outdoor_floaroma,61,NORMAL
outdoor_floaroma,62,NORMAL
outdoor_floaroma,63,NORMAL
outdoor_floaroma,64,NORMAL
outdoor_floaroma,65,NORMAL
outdoor_floaroma,66,NORMAL
outdoor_floaroma,67,NORMAL
outdoor_floaroma,68,NORMAL
outdoor_floaroma,69,NORMAL
outdoor_floaroma,70,NORMAL
outdoor_floaroma,71,NORMAL
outdoor_floaroma,72,NORMAL
outdoor_floaroma,73,NORMAL
outdoor_floaroma,74,NORMAL
outdoor_floaroma,75,NORMAL
outdoor_floaroma,76,NORMAL
outdoor_floaroma,77,NORMAL
outdoor_floaroma,78,NORMAL
outdoor_floaroma,79,NORMAL
outdoor_floaroma,80,NORMAL
outdoor_floaroma,81,NORMAL
outdoor_floaroma,82,NORMAL
outdoor_floaroma,83,NORMAL
outdoor_floaroma,84,NORMAL
outdoor_floaroma,85,NORMAL
outdoor_floaroma,86,NORMAL
outdoor_floaroma,87,NORMAL
outdoor_floaroma,88,NORMAL
outdoor_floaroma,89,NORMAL
outdoor_floaroma,90,NORMAL
outdoor_floaroma,91,NORMAL
outdoor_floaroma,92,NORMAL
outdoor_floaroma,93,NORMAL
outdoor_floaroma,94,NORMAL
outdoor_floaroma,95,NORMAL
outdoor_floaroma,96,NORMAL
outdoor_floaroma,97,NORMAL
outdoor_floaroma,98,NORMAL
outdoor_floaroma,99,NORMAL
outdoor_floaroma,100,NORMAL
outdoor_floaroma,101,NORMAL
outdoor_floaroma,102,NORMAL
outdoor_floaroma,103,NORMAL
outdoor_floaroma,104,NORMAL
outdoor_floaroma,105,NORMAL
outdoor_floaroma,106,NORMAL
outdoor_floaroma,107,NORMAL
outdoor_floaroma,108,NORMAL
outdoor_floaroma,109,NORMAL
outdoor_floaroma,110,NORMAL
outdoor_floaroma,111,NORMAL
outdoor_floaroma,112,NORMAL
outdoor_floaroma,113,NORMAL
outdoor_floaroma,114,NORMAL
outdoor_floaroma,115,NORMAL
outdoor_floaroma,116,NORMAL
outdoor_floaroma,117,NORMAL
outdoor_floaroma,118,NORMAL
outdoor_floaroma,119,NORMAL
outdoor_floaroma,120,NORMAL
outdoor_floaroma,121,NORMAL
outdoor_floaroma,122,NORMAL
outdoor_floaroma,123,NORMAL
outdoor_floaroma,124,NORMAL
outdoor_floaroma,125,NORMAL
outdoor_floaroma,126,NORMAL
outdoor_floaroma,127,NORMAL
outdoor_floaroma,128,NORMAL
outdoor_floaroma,129,NORMAL
outdoor_floaroma,130,NORMAL
outdoor_floaroma,131,NORMAL
outdoor_floaroma,132,NORMAL
outdoor_floaroma,133,NORMAL
outdoor_floaroma,134,NORMAL
outdoor_floaroma,135,NORMAL
outdoor_floaroma,136,NORMAL
outdoor_floaroma,137,NORMAL
outdoor_floaroma,138,NORMAL
outdoor_floaroma,139,NORMAL
outdoor_floaroma,140,NORMAL
outdoor_floaroma,141,NORMAL
outdoor_floaroma,142,NORMAL
outdoor_floaroma,143,NORMAL
outdoor_floaroma,144,NORMAL
outdoor_floaroma,145,NORMAL
outdoor_floaroma,146,NORMAL
outdoor_floaroma,147,NORMAL
outdoor_floaroma,148,NORMAL
outdoor_floaroma,149,NORMAL
outdoor_floaroma,150,NORMAL
outdoor_floaroma,151,NORMAL
outdoor_floaroma,152,NORMAL
outdoor_floaroma,153,NORMAL
outdoor_floaroma,154,NORMAL
outdoor_floaroma,155,NORMAL
outdoor_floaroma,156,NORMAL
outdoor_floaroma,157,NORMAL
outdoor_floaroma,158,NORMAL
outdoor_floaroma,159,NORMAL
outdoor_floaroma,160,NORMAL
outdoor_floaroma,161,NORMAL
outdoor_floaroma,162,NORMAL
outdoor_floaroma,163,NORMAL
outdoor_floaroma,164,NORMAL
outdoor_floaroma,165,NORMAL
outdoor_floaroma,166,NORMAL
outdoor_floaroma,167,NORMAL
outdoor_floaroma,168,NORMAL
outdoor_floaroma,169,NORMAL
outdoor_floaroma,170,NORMAL
outdoor_floaroma,171,NORMAL
outdoor_floaroma,172,NORMAL
outdoor_floaroma,173,NORMAL
outdoor_floaroma,174,NORMAL
outdoor_floaroma,175,NORMAL
outdoor_floaroma,176,NORMAL
outdoor_floaroma,177,NORMAL
outdoor_floaroma,178,NORMAL
outdoor_floaroma,179,NORMAL
outdoor_floaroma,180,NORMAL
outdoor_floaroma,181,NORMAL
outdoor_floaroma,182,NORMAL
outdoor_floaroma,183,NORMAL
outdoor_floaroma,184,NORMAL
outdoor_floaroma,185,NORMAL
outdoor_floaroma,186,NORMAL
outdoor_floaroma,187,NORMAL
outdoor_floaroma,188,NORMAL
outdoor_floaroma,189,NORMAL
outdoor_floaroma,190,NORMAL
outdoor_floaroma,191,NORMAL
outdoor_floaroma,192,NORMAL
outdoor_floaroma,193,NORMAL
outdoor_floaroma,194,NORMAL
outdoor_floaroma,195,NORMAL
outdoor_floaroma,196,NORMAL
outdoor_floaroma,197,NORMAL
outdoor_floaroma,198,NORMAL
outdoor_floaroma,199,NORMAL
outdoor_floaroma,200,NORMAL
outdoor_floaroma,201,NORMAL
outdoor_floaroma,202,NORMAL
outdoor_floaroma,203,NORMAL
outdoor_floaroma,204,NORMAL
outdoor_floaroma,205,NORMAL
outdoor_floaroma,206,NORMAL
outdoor_floaroma,207,NORMAL
outdoor_floaroma,208,NORMAL
outdoor_floaroma,209,NORMAL
outdoor_floaroma,210,NORMAL
outdoor_floaroma,211,NORMAL
outdoor_floaroma,212,NORMAL
outdoor_floaroma,213,NORMAL
outdoor_floaroma,214,NORMAL
outdoor_floaroma,215,NORMAL
outdoor_floaroma,216,NORMAL
outdoor_floaroma,217,NORMAL
outdoor_floaroma,218,NORMAL
outdoor_floaroma,219,NORMAL
outdoor_floaroma,220,NORMAL
outdoor_floaroma,221,NORMAL
outdoor_floaroma,222,NORMAL
outdoor_floaroma,223,NORMAL
outdoor_floaroma,224,NORMAL
outdoor_floaroma,225,NORMAL
outdoor_floaroma,226,NORMAL
outdoor_floaroma,227,NORMAL
outdoor_floaroma,228,NORMAL
outdoor_floaroma,229,NORMAL
outdoor_floaroma,230,NORMAL
outdoor_floaroma,231,NORMAL
outdoor_floaroma,232,NORMAL
outdoor_floaroma,233,NORMAL
outdoor_floaroma,234,NORMAL
outdoor_floaroma,235,NORMAL
outdoor_floaroma,236,NORMAL
outdoor_floaroma,237,NORMAL
outdoor_floaroma,238,NORMAL
outdoor_floaroma,239,NORMAL
outdoor_floaroma,240,NORMAL
outdoor_floaroma,241,NORMAL
outdoor_floaroma,242,NORMAL
outdoor_floaroma,243,NORMAL
outdoor_floaroma,244,NORMAL
outdoor_floaroma,245,NORMAL
outdoor_floaroma,246,NORMAL
outdoor_floaroma,247,NORMAL
outdoor_floaroma,248,NORMAL
outdoor_floaroma,249,NORMAL
outdoor_floaroma,250,NORMAL
outdoor_floaroma,251,NORMAL
outdoor_floaroma,252,NORMAL
outdoor_floaroma,253,NORMAL
outdoor_floaroma,254,NORMAL
outdoor_floaroma,255,NORMAL
indoor_twinleaf,0,NORMAL
indoor_twinleaf,1,NORMAL
indoor_twinleaf,2,NORMAL
indoor_twinleaf,3,NORMAL
indoor_twinleaf,4,NORMAL
indoor_twinleaf,5,NORMAL
indoor_twinleaf,6,NORMAL
indoor_twinleaf,7,NORMAL
indoor_twinleaf,8,NORMAL
indoor_twinleaf,9,NORMAL
indoor_twinleaf,10,NORMAL
indoor_twinleaf,11,NORMAL
indoor_twinleaf,12,NORMAL
indoor_twinleaf,13,NORMAL
indoor_twinleaf,14,NORMAL
indoor_twinleaf,15,NORMAL
indoor_twinleaf,16,NORMAL
indoor_twinleaf,17,NORMAL
indoor_twinleaf,18,NORMAL
indoor_twinleaf,19,NORMAL
indoor_twinleaf,20,NORMAL
indoor_twinleaf,21,NORMAL
indoor_twinleaf,22,NORMAL
indoor_twinleaf,23,NORMAL
indoor_twinleaf,24,NORMAL
indoor_twinleaf,25,NORMAL
indoor_twinleaf,26,NORMAL
indoor_twinleaf,27,NORMAL
indoor_twinleaf,28,NORMAL
indoor_twinleaf,29,NORMAL
indoor_twinleaf,30,NORMAL
indoor_twinleaf,31,NORMAL
indoor_twinleaf,32,NORMAL
indoor_twinleaf,33,NORMAL
indoor_twinleaf,34,NORMAL
indoor_twinleaf,35,NORMAL
indoor_twinleaf,36,NORMAL
indoor_twinleaf,37,NORMAL
indoor_twinleaf,38,NORMAL
indoor_twinleaf,39,NORMAL
indoor_twinleaf,40,NORMAL
indoor_twinleaf,41,NORMAL
indoor_twinleaf,42,NORMAL
indoor_twinleaf,43,NORMAL
indoor_twinleaf,44,NORMAL
indoor_twinleaf,45,NORMAL
indoor_twinleaf,46,NORMAL
indoor_twinleaf,47,NORMAL
indoor_twinleaf,48,NORMAL
indoor_twinleaf,49,NORMAL
indoor_twinleaf,50,NORMAL
indoor_twinleaf,51,NORMAL
indoor_twinleaf,52,NORMAL
indoor_twinleaf,53,NORMAL
indoor_twinleaf,54,NORMAL
indoor_twinleaf,55,NORMAL
indoor_twinleaf,56,NORMAL
indoor_twinleaf,57,NORMAL
indoor_twinleaf,58,NORMAL
indoor_twinleaf,59,NORMAL
indoor_twinleaf,60,NORMAL
indoor_twinleaf,61,NORMAL
indoor_twinleaf,62,NORMAL
indoor_twinleaf,63,NORMAL
indoor_twinleaf,64,NORMAL
indoor_twinleaf,65,NORMAL
indoor_twinleaf,66,NORMAL
indoor_twinleaf,67,NORMAL
indoor_twinleaf,68,NORMAL
indoor_twinleaf,69,NORMAL
indoor_twinleaf,70,NORMAL
indoor_twinleaf,71,NORMAL
indoor_twinleaf,72,NORMAL
indoor_twinleaf,73,NORMAL
indoor_twinleaf,74,NORMAL
indoor_twinleaf,75,NORMAL
indoor_twinleaf,76,NORMAL
indoor_twinleaf,77,NORMAL
indoor_twinleaf,78,NORMAL
indoor_twinleaf,79,NORMAL
indoor_twinleaf,80,NORMAL
indoor_twinleaf,81,NORMAL
indoor_twinleaf,82,NORMAL
indoor_twinleaf,83,NORMAL
indoor_twinleaf,84,NORMAL
indoor_twinleaf,85,NORMAL
indoor_twinleaf,86,NORMAL
indoor_twinleaf,87,NORMAL
indoor_twinleaf,88,NORMAL
indoor_twinleaf,89,NORMAL
indoor_twinleaf,90,NORMAL
indoor_twinleaf,91,NORMAL
indoor_twinleaf,92,NORMAL
indoor_twinleaf,93,NORMAL
indoor_twinleaf,94,NORMAL
indoor_twinleaf,95,NORMAL
indoor_twinleaf,96,NORMAL
indoor_twinleaf,97,NORMAL
indoor_twinleaf,98,NORMAL
indoor_twinleaf,99,NORMAL
indoor_twinleaf,100,NORMAL
indoor_twinleaf,101,NORMAL
indoor_twinleaf,102,NORMAL
indoor_twinleaf,103,NORMAL
indoor_twinleaf,104,NORMAL
indoor_twinleaf,105,NORMAL
indoor_twinleaf,106,NORMAL
indoor_twinleaf,107,NORMAL
indoor_twinleaf,108,NORMAL
indoor_twinleaf,109,NORMAL
indoor_twinleaf,110,NORMAL
indoor_twinleaf,111,NORMAL
indoor_twinleaf,112,NORMAL
indoor_twinleaf,113,NORMAL
indoor_twinleaf,114,NORMAL
indoor_twinleaf,115,NORMAL
indoor_twinleaf,116,NORMAL
indoor_twinleaf,117,NORMAL
indoor_twinleaf,118,NORMAL
indoor_twinleaf,119,NORMAL
indoor_twinleaf,120,NORMAL
indoor_twinleaf,121,NORMAL
indoor_twinleaf,122,NORMAL
indoor_twinleaf,123,NORMAL
indoor_twinleaf,124,NORMAL
indoor_twinleaf,125,NORMAL
indoor_twinleaf,126,NORMAL
indoor_twinleaf,127,NORMAL
general,0,NORMAL
general,1,NORMAL
general,2,NORMAL
general,3,NORMAL
general,4,NORMAL
general,5,NORMAL
general,6,NORMAL
general,7,NORMAL
general,8,NORMAL
general,9,NORMAL
general,10,NORMAL
general,11,NORMAL
general,12,NORMAL
general,13,NORMAL
general,14,NORMAL
general,15,NORMAL
general,16,NORMAL
general,17,NORMAL
general,18,NORMAL
general,19,NORMAL
general,20,NORMAL
general,21,NORMAL
general,22,NORMAL
general,23,NORMAL
general,24,NORMAL
general,25,NORMAL
general,26,NORMAL
general,27,NORMAL
general,28,NORMAL
general,29,NORMAL
general,30,NORMAL
general,31,NORMAL
general,32,NORMAL
general,33,NORMAL
general,34,NORMAL
general,35,NORMAL
general,36,NORMAL
general,37,NORMAL
general,38,NORMAL
general,39,NORMAL
general,40,NORMAL
general,41,NORMAL
general,42,NORMAL
general,43,NORMAL
general,44,NORMAL
general,45,NORMAL
general,46,NORMAL
general,47,NORMAL
general,48,NORMAL
general,49,NORMAL
general,50,NORMAL
general,51,NORMAL
general,52,NORMAL
general,53,NORMAL
general,54,NORMAL
general,55,NORMAL
general,56,NORMAL
general,57,NORMAL
general,58,NORMAL
general,59,NORMAL
general,60,NORMAL
general,61,NORMAL
general,62,NORMAL
general,63,NORMAL
general,64,NORMAL
general,65,NORMAL
general,66,NORMAL
general,67,NORMAL
general,68,NORMAL
general,69,NORMAL
general,70,NORMAL
general,71,NORMAL
general,72,NORMAL
general,73,NORMAL
general,74,NORMAL
general,75,NORMAL
general,76,NORMAL
general,77,NORMAL
general,78,NORMAL
general,79,NORMAL
general,80,NORMAL
general,81,NORMAL
general,82,NORMAL
general,83,NORMAL
general,84,NORMAL
general,85,NORMAL
general,86,NORMAL
general,87,NORMAL
general,88,NORMAL
general,89,NORMAL
general,90,NORMAL
general,91,NORMAL
general,92,NORMAL
general,93,NORMAL
general,94,NORMAL
general,95,NORMAL
general,96,NORMAL
general,97,NORMAL
general,98,NORMAL
general,99,NORMAL
general,100,NORMAL
general,101,NORMAL
general,102,NORMAL
general,103,NORMAL
general,104,NORMAL
general,105,NORMAL
general,106,NORMAL
general,107,NORMAL
general,108,NORMAL
general,109,NORMAL
general,110,NORMAL
general,111,NORMAL
general,112,NORMAL
general,113,NORMAL
general,114,NORMAL
general,115,NORMAL
general,116,NORMAL
general,117,NORMAL
general,118,NORMAL
general,119,NORMAL
general,120,NORMAL
general,121,NORMAL
general,122,NORMAL
general,123,NORMAL
general,124,NORMAL
general,125,NORMAL
general,126,NORMAL
general,127,NORMAL
general,128,NORMAL
general,129,NORMAL
general,130,NORMAL
general,131,NORMAL
general,132,NORMAL
general,133,NORMAL
general,134,NORMAL
general,135,NORMAL
general,136,NORMAL
general,137,NORMAL
general,138,NORMAL
general,139,NORMAL
general,140,NORMAL
general,141,NORMAL
general,142,NORMAL
general,143,NORMAL
general,144,NORMAL
general,145,NORMAL
general,146,NORMAL
general,147,NORMAL
general,148,NORMAL
general,149,NORMAL
general,150,NORMAL
general,151,NORMAL
general,152,NORMAL
general,153,NORMAL
general,154,NORMAL
general,155,NORMAL
general,156,NORMAL
general,157,NORMAL
general,158,NORMAL
general,159,NORMAL
general,160,NORMAL
general,161,NORMAL
general,162,NORMAL
general,163,NORMAL
general,164,NORMAL
general,165,NORMAL
general,166,NORMAL
general,167,NORMAL
general,168,NORMAL
general,169,NORMAL
general,170,NORMAL
general,171,NORMAL
general,172,NORMAL
general,173,NORMAL
general,174,NORMAL
general,175,NORMAL
general,176,NORMAL
general,177,NORMAL
general,178,NORMAL
general,179,NORMAL
general,180,NORMAL
general,181,NORMAL
general,182,NORMAL
general,183,NORMAL
general,184,NORMAL
general,185,NORMAL
general,186,NORMAL
general,187,NORMAL
general,188,NORMAL
general,189,NORMAL
general,190,NORMAL
general,191,NORMAL
general,192,NORMAL
general,193,NORMAL
general,194,NORMAL
general,195,NORMAL
general,196,NORMAL
general,197,NORMAL
general,198,NORMAL
general,199,NORMAL
general,200,NORMAL
general,201,NORMAL
general,202,NORMAL
general,203,NORMAL
general,204,NORMAL
general,205,NORMAL
general,206,NORMAL
general,207,NORMAL
general,208,NORMAL
general,209,NORMAL
general,210,NORMAL
general,211,NORMAL
general,212,NORMAL
general,213,NORMAL
general,214,NORMAL
general,215,NORMAL
general,216,NORMAL
general,217,NORMAL
general,218,NORMAL
general,219,NORMAL
general,220,NORMAL
general,221,NORMAL
general,222,NORMAL
general,223,NORMAL
general,224,NORMAL
general,225,NORMAL
general,226,NORMAL
general,227,NORMAL
general,228,NORMAL
general,229,NORMAL
general,230,NORMAL
general,231,NORMAL
general,232,NORMAL
general,233,NORMAL
general,234,NORMAL
general,235,NORMAL
general,236,NORMAL
general,237,NORMAL
general,238,NORMAL
general,239,NORMAL
general,240,NORMAL
general,241,NORMAL
general,242,NORMAL
general,243,NORMAL
general,244,NORMAL
general,245,NORMAL
general,246,NORMAL
general,247,NORMAL
general,248,NORMAL
general,249,NORMAL
general,250,NORMAL
general,251,NORMAL
general,252,NORMAL
general,253,NORMAL
general,254,NORMAL
general,255,NORMAL
general,256,NORMAL
general,257,NORMAL
general,258,NORMAL
general,259,NORMAL
general,260,NORMAL
general,261,NORMAL
general,262,NORMAL
general,263,NORMAL
general,264,NORMAL
general,265,NORMAL
general,266,NORMAL
general,267,NORMAL
general,268,NORMAL
general,269,NORMAL
general,270,NORMAL
general,271,NORMAL
general,272,NORMAL
general,273,NORMAL
general,274,NORMAL
general,275,NORMAL
general,276,NORMAL
general,277,NORMAL
general,278,NORMAL
general,279,NORMAL
general,280,NORMAL
general,281,NORMAL
general,282,NORMAL
general,283,NORMAL
general,284,NORMAL
general,285,NORMAL
general,286,NORMAL
general,287,NORMAL
general,288,NORMAL
general,289,NORMAL
general,290,NORMAL
general,291,NORMAL
general,292,NORMAL
general,293,NORMAL
general,294,NORMAL
general,295,NORMAL
general,296,NORMAL
general,297,NORMAL
general,298,NORMAL
general,299,NORMAL
general,300,NORMAL
general,301,NORMAL
general,302,NORMAL
general,303,NORMAL
general,304,NORMAL
general,305,NORMAL
general,306,NORMAL
general,307,NORMAL
general,308,NORMAL
general,309,NORMAL
general,310,NORMAL
general,311,NORMAL
general,312,NORMAL
general,313,NORMAL
general,314,NORMAL
